max temp,mean temp,min temp,snow on grnd (cm),total precip (mm),total rain (mm),total snow (cm),total count,year,day 
9.0,1.5,-6.0,6.0,3.4,3.4,0.0,1,7,325
28.0,20.8,13.5,0.0,0.0,0.0,0.0,2,4,158
16.2,8.4,0.5,0.0,0.0,0.0,0.0,1,5,308
0.1,-5.6,-11.2,40.0,0.4,0.0,0.4,0,6,48
24.0,19.3,14.6,0.0,0.0,0.0,0.0,1,1,188
29.5,23.8,18.0,0.0,0.0,0.0,0.0,2,6,214
27.5,20.6,13.6,0.0,1.2,1.2,0.0,2,4,247
22.0,17.0,12.0,0.0,0.0,0.0,0.0,2,7,219
30.5,23.0,15.4,0.0,0.0,0.0,0.0,2,1,167
19.0,12.0,4.9,0.0,0.0,0.0,0.0,1,3,267
26.0,21.0,16.0,0.0,0.0,0.0,0.0,2,6,264
17.8,9.8,1.7,0.0,0.0,0.0,0.0,1,3,260
-8.4,-14.8,-21.1,37.0,0.0,0.0,0.0,0,4,37
29.9,25.1,20.3,0.0,0.0,0.0,0.0,0,0,217
14.0,11.5,9.0,0.0,2.4,2.4,0.0,1,7,134
10.9,7.0,3.0,0.0,0.8,0.8,0.0,1,4,282
1.1,0.3,-0.5,29.0,38.2,1.5,29.0,0,3,58
28.2,21.5,14.8,0.0,0.0,0.0,0.0,2,5,260
1.8,-4.2,-10.1,2.0,2.6,1.4,1.2,1,4,337
28.0,23.8,19.5,0.0,0.0,0.0,0.0,2,6,219
16.6,14.8,12.9,0.0,0.3,0.3,0.0,2,3,277
21.5,14.5,7.5,0.0,8.4,8.4,0.0,1,7,280
17.5,12.0,6.5,0.0,0.0,0.0,0.0,1,3,136
4.5,0.5,-3.5,5.0,0.0,0.0,0.0,0,8,82
-5.0,-8.0,-11.0,26.0,0.2,0.0,1.0,0,7,74
0.3,-1.6,-3.5,32.0,2.0,0.0,1.8,0,3,54
-12.0,-16.6,-21.2,36.0,3.0,0.0,4.5,0,4,59
21.5,14.8,8.0,0.0,8.4,8.4,0.0,2,7,296
23.5,19.3,15.0,0.0,0.0,0.0,0.0,2,6,173
-2.5,-4.5,-6.5,5.0,0.0,0.0,0.0,0,7,344
23.0,19.0,15.0,0.0,68.0,68.0,0.0,1,6,226
-4.8,-11.9,-19.0,10.0,0.0,0.0,0.0,0,6,14
7.2,4.8,2.3,0.0,0.0,0.0,0.0,0,1,95
26.7,20.2,13.7,0.0,0.2,0.2,0.0,1,0,164
9.5,8.2,6.8,0.0,1.0,1.0,0.0,1,1,274
6.3,3.6,0.9,31.0,0.0,0.0,0.0,0,6,68
15.4,8.0,0.5,0.0,7.2,7.2,0.0,1,5,288
28.0,21.3,14.6,0.0,0.0,0.0,0.0,2,4,238
14.0,11.5,9.0,0.0,0.0,0.0,0.0,2,7,298
34.0,28.6,23.1,0.0,0.2,0.2,0.0,2,3,198
5.1,2.7,0.2,41.0,0.0,0.0,0.0,0,4,70
-0.5,-2.8,-5.0,3.0,0.8,0.0,1.4,0,6,340
-6.6,-12.0,-17.3,11.0,4.1,0.0,6.0,0,6,17
1.5,-2.8,-7.0,0.0,8.0,8.0,0.0,0,5,335
,,,,,,,0,8,50
21.3,17.0,12.7,0.0,0.0,0.0,0.0,1,1,253
17.5,14.5,11.5,0.0,0.0,0.0,0.0,1,4,165
-0.5,-3.5,-6.5,10.0,5.0,0.0,5.0,0,0,53
,,,,,,,2,8,256
9.5,4.5,-0.5,0.0,0.0,0.0,0.0,1,7,98
8.4,7.6,6.7,0.0,11.6,10.2,1.4,1,1,339
-10.5,-13.0,-15.4,36.0,0.8,0.0,1.3,0,4,57
14.5,7.0,-0.5,0.0,0.0,0.0,0.0,1,6,106
25.0,20.8,16.5,0.0,0.0,0.0,0.0,2,6,181
,,,,,,,0,8,48
-3.0,-8.5,-14.0,51.0,10.6,0.0,16.0,0,7,45
25.7,22.4,19.0,0.0,3.3,3.3,0.0,2,3,209
4.0,2.6,1.1,0.0,0.0,0.0,0.0,0,6,32
27.1,17.7,8.3,0.0,0.0,0.0,0.0,2,5,127
21.4,15.2,9.0,0.0,6.7,6.7,0.0,1,3,279
16.0,14.3,12.5,0.0,0.0,0.0,0.0,1,7,119
17.5,15.5,13.5,0.0,2.4,2.4,0.0,2,8,165
0.5,-1.8,-4.0,23.0,24.2,17.2,7.0,0,7,3
29.1,23.3,17.4,0.0,3.1,3.1,0.0,1,2,142
4.8,1.3,-2.2,3.0,0.0,0.0,0.0,0,1,328
3.8,1.4,-1.0,0.0,0.0,0.0,0.0,1,5,342
5.0,0.5,-4.0,0.0,0.0,0.0,0.0,1,8,299
25.9,19.4,12.9,0.0,20.4,20.4,0.0,1,3,161
-5.2,-7.6,-10.0,23.0,4.8,1.1,3.7,0,2,31
12.9,9.7,6.5,0.0,15.8,15.8,0.0,0,0,259
24.0,19.1,14.1,0.0,0.0,0.0,0.0,2,3,165
18.0,11.3,4.5,0.0,0.0,0.0,0.0,2,6,259
23.0,13.5,4.0,0.0,0.0,0.0,0.0,2,3,138
-6.0,-10.5,-15.0,23.0,0.4,0.0,0.6,1,7,33
26.5,21.5,16.5,0.0,0.0,0.0,0.0,2,3,244
3.0,0.8,-1.5,30.0,3.2,0.0,3.2,0,7,4
-5.0,-12.8,-20.5,22.0,0.6,0.0,1.0,0,2,19
9.4,5.2,0.9,0.0,0.2,0.2,0.0,1,5,343
25.5,19.0,12.5,0.0,0.8,0.8,0.0,2,6,147
19.2,13.3,7.3,0.0,0.0,0.0,0.0,2,3,269
25.5,17.0,8.5,0.0,0.0,0.0,0.0,1,8,134
24.5,16.3,8.1,0.0,0.0,0.0,0.0,1,2,242
23.0,19.7,16.4,0.0,1.4,1.4,0.0,2,5,148
26.0,20.0,14.0,0.0,0.0,0.0,0.0,2,7,264
19.4,14.0,8.5,0.0,0.0,0.0,0.0,2,5,157
-1.5,-5.0,-8.5,47.0,0.0,0.0,0.0,0,3,81
14.2,11.6,8.9,0.0,3.9,3.9,0.0,2,5,131
20.0,15.5,11.0,0.0,0.0,0.0,0.0,2,7,283
29.5,24.8,20.0,0.0,0.0,0.0,0.0,2,6,189
30.5,23.2,15.9,0.0,0.0,0.0,0.0,1,1,151
20.1,16.5,12.9,0.0,20.2,20.2,0.0,1,2,130
3.5,0.3,-3.0,0.0,0.4,0.4,0.0,0,1,347
23.9,19.4,14.8,0.0,0.0,0.0,0.0,2,1,251
18.0,11.6,5.2,0.0,5.4,5.4,0.0,1,3,114
29.3,22.5,15.7,0.0,0.0,0.0,0.0,1,2,184
10.7,4.7,-1.4,0.0,0.0,0.0,0.0,1,2,291
14.8,7.3,-0.3,0.0,2.2,2.2,0.0,1,4,315
6.1,3.5,0.9,0.0,0.8,0.8,0.0,0,1,334
22.3,11.3,0.2,0.0,4.4,4.4,0.0,1,5,103
-4.5,-8.1,-11.7,15.0,4.0,0.0,12.0,0,5,35
3.0,1.5,0.0,0.0,0.0,0.0,0.0,1,8,109
28.5,25.3,22.0,0.0,6.0,6.0,0.0,2,6,196
-1.0,-2.5,-4.0,5.0,3.0,0.0,3.4,0,6,326
1.0,-2.0,-5.0,9.0,0.0,0.0,0.0,0,2,2
10.8,8.7,6.5,0.0,16.0,16.0,0.0,1,4,256
13.0,10.6,8.1,0.0,5.8,5.8,0.0,1,5,331
22.2,15.7,9.1,0.0,0.4,0.4,0.0,2,3,276
26.2,18.1,9.9,0.0,4.0,4.0,0.0,2,3,263
31.3,25.5,19.7,0.0,0.2,0.2,0.0,1,2,197
28.0,21.3,14.6,0.0,0.0,0.0,0.0,2,4,238
25.0,22.0,19.0,0.0,5.1,5.1,0.0,2,3,188
1.5,-1.8,-5.0,0.0,16.4,2.0,18.0,1,6,97
23.5,19.3,15.0,0.0,0.0,0.0,0.0,2,6,173
-0.5,-2.8,-5.0,13.0,0.0,0.0,0.0,1,7,68
18.8,8.6,-1.7,0.0,0.0,0.0,0.0,1,5,106
28.8,23.3,17.8,0.0,0.2,0.2,0.0,2,5,246
31.5,25.5,19.5,0.0,0.3,0.3,0.0,2,5,230
2.0,-4.8,-11.5,0.0,1.4,1.4,0.0,1,7,52
6.5,3.0,-0.5,2.0,2.0,2.0,0.0,1,8,94
-7.0,-8.5,-10.0,4.0,0.6,0.0,1.0,0,8,358
27.0,19.8,12.5,0.0,0.0,0.0,0.0,2,7,258
17.5,14.4,11.2,0.0,0.6,0.6,0.0,2,2,259
23.0,18.6,14.1,0.0,0.0,0.0,0.0,2,4,252
-0.1,-2.1,-4.1,20.0,0.0,0.0,0.0,0,6,1
4.6,2.3,0.0,0.0,0.0,0.0,0.0,1,5,337
-7.6,-12.7,-17.8,10.0,0.0,0.0,0.0,0,5,28
9.0,-0.3,-9.5,56.0,0.0,0.0,0.0,1,7,49
-16.9,-18.0,-19.0,30.0,0.0,0.0,0.0,0,5,50
1.6,-0.3,-2.2,10.0,0.0,0.0,0.0,0,0,51
18.5,9.5,0.5,0.0,0.0,0.0,0.0,1,8,132
-5.0,-7.8,-10.5,0.0,0.0,0.0,0.0,0,6,94
25.6,19.0,12.3,0.0,0.0,0.0,0.0,2,5,164
23.4,20.7,18.0,0.0,0.0,0.0,0.0,2,4,239
34.5,28.5,22.5,0.0,0.0,0.0,0.0,1,0,187
10.0,6.5,3.0,0.0,0.4,0.4,0.0,1,6,321
21.8,16.7,11.5,0.0,0.0,0.0,0.0,2,5,183
16.5,14.3,12.0,0.0,0.8,0.8,0.0,2,7,146
17.0,10.4,3.8,0.0,0.0,0.0,0.0,1,5,293
4.0,-4.5,-13.0,25.0,11.8,3.0,8.8,1,7,10
23.5,19.3,15.0,0.0,9.0,9.0,0.0,2,6,266
33.0,27.0,21.0,0.0,0.0,0.0,0.0,2,8,181
27.2,20.2,13.1,0.0,10.8,10.8,0.0,1,5,169
-1.6,-3.8,-5.9,0.0,0.2,0.0,0.3,0,0,338
7.8,5.4,3.0,0.0,0.8,0.8,0.0,1,3,300
18.5,9.5,0.5,0.0,0.0,0.0,0.0,1,8,132
0.0,-10.0,-20.0,20.0,0.0,0.0,0.0,0,6,355
5.0,0.3,-4.4,0.0,0.0,0.0,0.0,0,1,105
3.0,2.0,1.0,0.0,0.0,0.0,0.0,1,6,338
20.2,10.0,-0.2,0.0,0.0,0.0,0.0,1,0,114
-5.3,-13.0,-20.7,22.0,0.0,0.0,0.0,0,2,22
-2.7,-5.9,-9.0,6.0,0.0,0.0,0.0,0,6,36
18.0,15.3,12.5,0.0,20.0,20.0,0.0,2,8,155
1.5,0.0,-1.5,0.0,0.0,0.0,0.0,1,7,317
1.8,-3.3,-8.4,0.0,0.0,0.0,0.0,1,3,324
-5.0,-13.0,-21.0,32.0,0.0,0.0,0.0,0,5,59
9.3,2.4,-4.5,23.0,0.0,0.0,0.0,0,3,89
-0.9,-3.7,-6.4,17.0,0.0,0.0,0.0,0,0,18
17.8,9.8,1.7,0.0,0.0,0.0,0.0,1,3,260
0.7,-0.7,-2.1,21.0,0.8,0.0,1.5,0,1,38
28.0,20.3,12.5,0.0,0.0,0.0,0.0,1,8,167
1.7,0.6,-0.5,17.0,0.0,0.0,0.0,0,1,72
25.3,21.1,16.9,0.0,0.0,0.0,0.0,1,5,243
7.2,2.3,-2.6,0.0,0.0,0.0,0.0,0,1,90
16.0,9.0,2.0,0.0,16.0,16.0,0.0,1,8,117
-3.2,-7.6,-11.9,11.0,0.0,0.0,0.0,0,6,30
-2.6,-5.0,-7.4,26.0,0.0,0.0,0.0,0,5,71
12.2,9.8,7.4,0.0,3.2,3.2,0.0,1,1,294
1.5,-1.8,-5.0,0.0,0.0,0.0,0.0,1,5,95
30.5,23.2,15.9,0.0,0.0,0.0,0.0,1,1,151
-9.5,-15.5,-21.4,7.0,2.7,0.0,3.0,0,5,6
-2.0,-4.0,-6.0,23.0,0.2,0.0,0.4,0,7,29
18.0,16.2,14.3,0.0,2.7,2.7,0.0,1,1,164
9.5,5.5,1.5,0.0,0.0,0.0,0.0,1,8,297
23.5,18.9,14.2,0.0,0.0,0.0,0.0,2,4,130
16.5,11.4,6.3,0.0,0.0,0.0,0.0,1,5,133
-2.6,-5.0,-7.4,26.0,0.0,0.0,0.0,0,5,71
25.5,20.0,14.5,0.0,0.0,0.0,0.0,2,7,222
28.5,25.3,22.0,0.0,6.0,6.0,0.0,2,6,196
15.0,10.0,5.0,0.0,0.0,0.0,0.0,2,7,272
25.7,22.4,19.0,0.0,3.3,3.3,0.0,2,3,209
5.0,3.0,1.0,18.0,4.6,2.4,2.0,1,7,60
28.0,23.5,19.0,0.0,0.0,0.0,0.0,2,6,205
18.8,14.2,9.6,0.0,0.0,0.0,0.0,1,0,158
27.3,22.5,17.6,0.0,0.0,0.0,0.0,1,1,160
16.5,8.6,0.7,0.0,0.0,0.0,0.0,1,1,306
1.0,0.2,-0.6,12.0,7.9,0.0,12.0,1,3,331
27.7,22.5,17.2,0.0,12.4,12.4,0.0,2,3,242
-8.9,-13.3,-17.7,26.0,10.0,0.0,10.0,0,6,61
-11.0,-12.0,-13.0,5.0,0.0,0.0,0.0,0,8,341
2.0,1.3,0.5,23.0,0.3,0.3,0.0,1,7,20
-7.2,-9.4,-11.5,3.0,0.0,0.0,0.0,0,1,11
3.3,1.0,-1.4,0.0,0.0,0.0,0.0,1,4,317
15.2,11.5,7.7,0.0,0.0,0.0,0.0,1,2,267
5.6,2.0,-1.7,0.0,0.0,0.0,0.0,0,1,321
26.5,17.5,8.5,0.0,0.0,0.0,0.0,1,0,213
-3.7,-5.5,-7.3,0.0,0.0,0.0,0.0,1,4,332
33.3,26.4,19.5,0.0,11.0,11.0,0.0,2,2,205
29.0,21.8,14.6,0.0,14.7,14.7,0.0,1,1,232
14.0,9.3,4.5,0.0,0.0,0.0,0.0,1,1,259
0.0,-4.8,-9.5,0.0,0.0,0.0,0.0,1,6,96
25.5,19.0,12.5,0.0,0.0,0.0,0.0,2,6,243
-0.7,-2.0,-3.2,0.0,0.0,0.0,0.0,1,4,330
-6.5,-10.3,-14.0,5.0,1.2,0.0,2.0,0,8,345
27.0,19.7,12.4,0.0,0.0,0.0,0.0,2,1,252
10.0,4.9,-0.3,0.0,0.0,0.0,0.0,0,0,70
10.6,8.5,6.3,0.0,6.0,6.0,0.0,1,5,289
14.0,9.0,4.0,0.0,0.0,0.0,0.0,1,6,319
6.2,2.4,-1.4,0.0,0.0,0.0,0.0,1,5,341
-12.0,-16.5,-21.0,27.0,0.0,0.0,0.0,0,7,8
26.2,19.2,12.1,0.0,1.2,1.2,0.0,2,3,212
9.8,6.2,2.5,0.0,0.6,0.6,0.0,1,5,112
1.1,-2.6,-6.2,17.0,11.4,0.0,11.4,0,2,55
10.5,3.3,-4.0,0.0,14.6,14.6,0.0,0,6,90
5.2,3.7,2.2,20.0,0.0,0.0,0.0,0,4,14
27.8,20.7,13.5,0.0,0.0,0.0,0.0,2,4,237
14.4,7.7,0.9,0.0,6.2,6.2,0.0,1,4,308
3.2,1.6,0.0,19.0,0.0,0.0,0.0,0,2,24
-0.1,-4.0,-7.8,20.0,2.7,0.0,5.0,0,6,2
25.0,18.0,11.0,0.0,0.2,0.2,0.0,1,8,166
6.6,5.1,3.5,0.0,5.2,5.2,0.0,0,0,128
8.0,5.3,2.5,0.0,1.0,1.0,0.0,1,6,336
28.0,23.0,18.0,0.0,1.6,1.6,0.0,1,7,216
8.0,6.0,4.0,0.0,0.0,0.0,0.0,1,7,289
-6.2,-7.8,-9.4,3.0,0.0,0.0,0.0,0,1,12
3.8,1.4,-1.0,0.0,0.0,0.0,0.0,1,5,342
13.0,10.8,8.5,0.0,0.0,0.0,0.0,1,6,164
26.2,18.1,9.9,0.0,4.0,4.0,0.0,2,3,263
-1.0,-6.0,-11.0,0.0,0.0,0.0,0.0,1,8,95
24.1,21.3,18.5,0.0,0.0,0.0,0.0,2,4,176
11.9,9.4,6.9,0.0,0.0,0.0,0.0,1,4,265
24.7,17.9,11.0,0.0,0.0,0.0,0.0,1,5,184
28.0,20.0,12.0,0.0,0.0,0.0,0.0,2,7,265
20.7,17.1,13.5,0.0,0.3,0.3,0.0,2,3,246
31.5,25.5,19.5,0.0,0.3,0.3,0.0,2,5,230
26.0,21.8,17.5,0.0,4.0,4.0,0.0,2,6,199
24.5,19.5,14.5,0.0,14.0,14.0,0.0,2,7,173
-6.0,-9.3,-12.5,4.0,5.2,0.0,8.6,0,7,346
-8.8,-10.1,-11.3,24.0,0.0,0.0,0.0,0,2,64
2.5,-0.2,-2.9,0.0,0.3,0.0,0.6,1,1,342
22.8,20.8,18.8,0.0,0.0,0.0,0.0,1,2,241
15.0,11.0,7.0,0.0,8.0,8.0,0.0,2,6,291
16.5,12.5,8.5,0.0,0.0,0.0,0.0,2,7,139
-7.0,-9.5,-12.0,2.0,0.0,0.0,0.0,1,3,328
-8.5,-13.2,-17.9,22.0,9.6,0.0,13.0,0,3,39
27.0,21.0,15.0,0.0,0.0,0.0,0.0,2,7,259
7.9,5.2,2.4,0.0,0.0,0.0,0.0,1,5,303
12.9,7.6,2.3,0.0,4.3,4.3,0.0,1,5,100
13.8,12.2,10.5,0.0,5.0,5.0,0.0,1,1,276
21.3,15.9,10.4,0.0,0.4,0.4,0.0,2,4,132
-3.1,-6.2,-9.3,9.0,2.5,0.0,2.0,0,6,16
20.5,17.3,14.0,0.0,24.0,24.0,0.0,0,6,157
24.0,18.1,12.2,0.0,6.8,6.8,0.0,1,1,221
8.8,3.1,-2.6,38.0,0.0,0.0,0.0,0,4,90
4.0,0.0,-4.0,17.0,0.0,0.0,0.0,0,2,54
-14.7,-17.6,-20.4,17.0,0.0,0.0,0.0,0,6,4
6.1,3.5,0.9,0.0,0.8,0.8,0.0,0,1,334
-4.0,-6.3,-8.5,54.0,0.0,0.0,0.0,0,3,62
4.0,2.0,0.0,25.0,12.0,12.0,0.0,0,7,56
23.4,18.9,14.3,0.0,30.3,30.3,0.0,2,5,145
6.8,1.7,-3.5,0.0,0.0,0.0,0.0,1,3,303
31.0,21.5,12.0,0.0,0.0,0.0,0.0,2,7,137
-1.7,-5.9,-10.0,15.0,1.0,0.0,0.8,0,3,335
-0.5,-1.8,-3.0,20.0,0.0,0.0,0.0,1,7,23
-9.5,-13.0,-16.5,4.0,1.0,0.0,2.0,0,7,345
-3.5,-9.8,-16.0,25.0,13.4,0.0,14.0,0,4,32
-10.3,-12.6,-14.9,25.0,0.0,0.0,0.0,0,5,40
3.1,-4.1,-11.2,23.0,0.6,0.0,2.0,0,2,45
29.0,21.0,13.0,0.0,0.0,0.0,0.0,2,6,232
13.5,5.7,-2.1,0.0,2.0,2.0,0.0,0,3,105
6.0,0.0,-6.0,32.0,3.2,3.2,0.0,1,7,11
35.6,27.3,19.0,0.0,0.0,0.0,0.0,1,2,217
11.3,9.3,7.2,0.0,12.5,12.5,0.0,1,5,316
29.4,22.8,16.1,0.0,0.0,0.0,0.0,2,2,237
-3.0,-7.8,-12.5,11.0,0.0,0.0,0.0,0,8,78
21.6,13.8,5.9,0.0,0.0,0.0,0.0,1,5,119
-7.0,-11.8,-16.6,39.0,0.0,0.0,0.0,0,4,41
-4.0,-5.5,-7.0,13.0,0.0,0.0,0.0,0,8,18
11.7,5.5,-0.7,0.0,0.0,0.0,0.0,1,4,114
31.0,25.5,20.0,0.0,0.0,0.0,0.0,1,8,240
23.5,18.2,12.8,0.0,0.0,0.0,0.0,2,3,228
23.8,14.5,5.1,0.0,0.0,0.0,0.0,2,5,270
-1.0,-5.5,-10.0,32.0,0.0,0.0,0.0,1,7,39
4.2,0.3,-3.7,18.0,1.6,1.6,0.0,0,6,9
25.0,19.0,13.0,0.0,0.0,0.0,0.0,2,8,199
4.0,-1.0,-6.0,19.0,4.4,0.0,6.0,0,6,356
18.6,13.6,8.5,0.0,0.0,0.0,0.0,1,3,146
26.0,19.3,12.6,0.0,0.0,0.0,0.0,2,2,191
30.3,20.5,10.6,0.0,0.0,0.0,0.0,2,2,193
20.5,14.0,7.4,0.0,0.0,0.0,0.0,2,5,141
-7.0,-15.1,-23.1,33.0,0.0,0.0,0.0,0,5,65
5.0,2.3,-0.5,0.0,1.0,1.0,0.0,1,7,308
6.5,0.0,-6.5,29.0,3.2,3.2,0.0,0,4,11
-7.0,-9.5,-12.0,2.0,0.0,0.0,0.0,1,3,328
18.4,15.6,12.7,0.0,0.0,0.0,0.0,1,1,250
-10.0,-12.0,-14.0,43.0,0.0,0.0,0.0,0,4,61
27.5,22.5,17.4,0.0,0.0,0.0,0.0,2,3,241
2.8,-5.0,-12.7,34.0,1.0,0.5,0.5,0,6,66
27.9,19.3,10.6,0.0,2.8,2.8,0.0,1,5,124
29.1,23.3,17.4,0.0,3.1,3.1,0.0,1,2,142
29.5,24.3,19.0,0.0,0.0,0.0,0.0,2,6,208
-16.0,-17.0,-18.0,8.0,0.0,0.0,0.0,0,5,5
-8.5,-18.3,-28.0,6.0,3.2,0.0,5.0,0,5,8
8.7,3.5,-1.8,0.0,23.8,23.8,0.0,0,0,334
13.5,7.3,1.0,0.0,0.0,0.0,0.0,1,7,103
17.9,14.7,11.5,0.0,1.6,1.6,0.0,1,2,154
14.0,10.0,6.0,0.0,1.4,1.4,0.0,1,7,111
1.0,-4.0,-9.0,0.0,14.6,14.6,0.0,0,1,355
-1.1,-7.7,-14.2,18.0,10.0,9.0,1.0,0,2,26
-9.0,-13.8,-18.6,10.0,0.0,0.0,0.0,0,5,27
25.8,19.5,13.1,0.0,0.6,0.6,0.0,2,3,237
-1.6,-6.6,-11.5,4.0,1.4,0.0,2.0,0,3,342
4.0,-0.1,-4.1,31.0,0.0,0.0,0.0,0,3,57
26.0,19.3,12.6,0.0,0.0,0.0,0.0,2,2,191
23.5,17.0,10.5,0.0,0.0,0.0,0.0,2,8,160
26.0,19.0,12.0,0.0,5.4,5.4,0.0,2,7,117
-5.8,-14.3,-22.8,45.0,0.0,0.0,0.0,0,4,65
-0.5,-3.0,-5.5,0.0,0.0,0.0,0.0,1,7,321
21.8,16.3,10.8,0.0,0.0,0.0,0.0,1,0,182
30.0,23.5,17.0,0.0,0.0,0.0,0.0,1,1,185
12.0,6.0,0.0,0.0,3.4,3.4,0.0,1,6,320
28.1,20.9,13.7,0.0,0.0,0.0,0.0,1,1,182
19.0,13.8,8.5,0.0,6.4,6.4,0.0,2,3,258
4.8,1.3,-2.2,3.0,0.0,0.0,0.0,0,1,328
19.1,14.6,10.1,0.0,0.0,0.0,0.0,2,4,155
15.5,8.8,2.0,0.0,0.0,0.0,0.0,2,7,285
-0.5,-1.8,-3.0,20.0,0.0,0.0,0.0,1,7,23
33.0,26.6,20.2,0.0,0.0,0.0,0.0,2,3,197
12.8,10.1,7.3,0.0,0.0,0.0,0.0,1,2,295
7.1,2.3,-2.5,0.0,0.0,0.0,0.0,1,5,325
27.0,19.8,12.5,0.0,0.0,0.0,0.0,1,8,231
4.1,-1.2,-6.5,0.0,1.2,1.2,0.0,1,3,325
30.5,22.3,14.0,0.0,0.0,0.0,0.0,2,8,168
9.0,5.8,2.5,0.0,0.0,0.0,0.0,1,6,129
23.8,18.0,12.2,0.0,0.0,0.0,0.0,1,3,211
-3.8,-7.8,-11.8,14.0,35.3,0.0,37.0,0,6,47
14.0,10.0,6.0,0.0,0.0,0.0,0.0,2,4,137
1.0,-4.8,-10.5,10.0,0.8,0.8,0.0,0,2,7
13.5,5.7,-2.1,0.0,2.0,2.0,0.0,0,3,105
29.5,23.3,17.0,0.0,0.0,0.0,0.0,2,7,199
18.0,13.5,9.0,0.0,0.4,0.4,0.0,1,5,152
-9.9,-14.0,-18.0,44.0,0.0,0.0,0.0,0,4,47
16.7,9.6,2.4,0.0,,,,1,2,272
0.0,-1.3,-2.5,4.0,0.0,0.0,0.0,0,7,323
34.5,27.9,21.3,0.0,0.0,0.0,0.0,1,0,188
23.0,16.0,9.0,0.0,22.3,22.3,0.0,1,3,280
26.9,22.6,18.3,0.0,0.0,0.0,0.0,2,2,200
1.8,-0.4,-2.5,37.0,0.0,0.0,0.0,0,4,74
24.5,20.3,16.0,0.0,0.0,0.0,0.0,2,6,242
5.5,2.5,-0.5,10.0,0.0,0.0,0.0,1,7,88
-7.7,-17.1,-26.4,19.0,0.6,0.0,2.0,0,4,24
-4.9,-12.0,-19.0,24.0,0.6,0.0,0.6,0,6,54
8.3,6.1,3.9,0.0,0.0,0.0,0.0,1,5,339
-14.3,-17.4,-20.4,14.0,1.5,0.0,3.0,0,5,33
24.4,18.1,11.7,0.0,0.0,0.0,0.0,2,3,227
22.0,15.0,8.0,0.0,0.0,0.0,0.0,2,7,254
29.0,20.7,12.3,0.0,0.0,0.0,0.0,2,4,178
12.0,7.8,3.5,0.0,3.0,3.0,0.0,1,8,288
2.5,-0.5,-3.5,12.0,0.8,0.0,1.0,0,8,55
-3.0,-8.9,-14.8,1.0,0.0,0.0,0.0,0,4,339
29.4,22.8,16.1,0.0,0.0,0.0,0.0,2,2,237
29.1,24.2,19.2,0.0,0.0,0.0,0.0,2,5,207
-6.3,-7.7,-9.1,0.0,0.0,0.0,0.0,0,4,363
4.0,2.0,0.0,25.0,12.0,12.0,0.0,0,7,56
3.5,-3.0,-9.5,10.0,0.0,0.0,0.0,0,8,80
6.5,4.8,3.0,0.0,0.6,0.6,0.0,1,7,127
-1.7,-3.4,-5.0,0.0,0.0,0.0,0.0,0,3,316
28.0,23.8,19.5,0.0,0.0,0.0,0.0,2,6,239
24.5,21.8,19.0,0.0,14.6,14.6,0.0,2,7,182
15.5,8.8,2.0,0.0,0.0,0.0,0.0,2,7,285
-8.5,-10.0,-11.5,8.0,0.0,0.0,0.0,0,1,50
13.0,5.3,-2.5,0.0,0.0,0.0,0.0,1,6,315
3.0,-1.5,-6.0,12.0,4.8,4.8,0.0,0,8,54
25.9,22.5,19.0,0.0,1.0,1.0,0.0,1,3,153
11.0,8.3,5.5,0.0,0.4,0.4,0.0,2,8,273
11.0,6.5,2.0,0.0,3.2,3.2,0.0,1,7,339
7.1,0.8,-5.6,6.0,2.1,2.1,0.0,1,6,34
24.6,23.1,21.5,0.0,0.4,0.4,0.0,1,5,252
20.0,13.3,6.5,0.0,0.0,0.0,0.0,2,7,292
21.5,17.0,12.5,0.0,0.0,0.0,0.0,2,7,218
28.0,21.5,15.0,0.0,0.0,0.0,0.0,1,8,211
24.8,18.7,12.5,0.0,0.0,0.0,0.0,2,5,175
-6.7,-9.0,-11.3,34.0,0.0,0.0,0.0,0,3,73
4.5,0.4,-3.7,0.0,0.0,0.0,0.0,0,0,333
-3.0,-8.5,-14.0,7.0,2.8,0.0,3.0,0,5,11
7.5,3.0,-1.5,0.0,0.0,0.0,0.0,1,8,291
-3.5,-9.0,-14.5,7.0,0.0,0.0,0.0,0,4,354
20.0,17.3,14.6,0.0,0.0,0.0,0.0,2,3,183
24.0,20.8,17.5,0.0,0.0,0.0,0.0,2,6,227
16.8,12.7,8.5,0.0,0.0,0.0,0.0,2,4,273
23.4,17.5,11.5,0.0,0.0,0.0,0.0,1,4,166
6.0,2.8,-0.5,0.0,1.0,1.0,0.0,1,6,93
20.0,11.7,3.4,0.0,2.4,2.4,0.0,1,2,264
32.2,26.9,21.5,0.0,0.0,0.0,0.0,2,3,196
16.9,14.1,11.2,0.0,0.0,0.0,0.0,1,2,156
1.0,-2.0,-5.0,0.0,0.0,0.0,0.0,1,2,86
5.4,-0.9,-7.2,38.0,2.4,2.1,0.3,0,6,51
10.5,5.5,0.5,0.0,0.0,0.0,0.0,1,8,296
26.0,21.0,16.0,0.0,0.0,0.0,0.0,2,6,146
1.1,-3.1,-7.2,26.0,0.0,0.0,0.0,0,2,32
7.8,2.9,-2.0,0.0,0.0,0.0,0.0,1,5,299
25.0,17.5,10.0,0.0,2.2,2.2,0.0,2,6,153
